product_id,product_name,category,discounted_price,actual_price,discount_Percentage,rating,rating_count,main_category
B0141EZMAI,"Gizga Essentials USB WiFi Adapter for PC, 150 Mbps Wireless Network Adapter for Desktop - Nano Size WiFi Dongle Compatible with Windows, Mac OS & Linux Kernel | WPA/WPA2 Encryption Standards| Black",Computers&Accessories|NetworkingDevices|NetworkAdapters|WirelessUSBAdapters,269,800,0.66,3.6,10134,Computers&Accessories
B09Q5P2MT3,"OnePlus 108 cm (43 inches) Y Series Full HD Smart Android LED TV 43 Y1S (Black)","Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",24999,31999,0.22,4.2,34899,Electronics
B08HDH26JX,"boAt Deuce USB 300 2 in 1 Type-C & Micro USB Stress Resistant, Sturdy Cable with 3A Fast Charging & 480mbps Data Transmission, 10000+ Bends Lifespan and Extended 1.5m Length(Mercurial Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,299,699,0.57,4.2,94363,Computers&Accessories
B09VT6JKRP,"Lapster USB 3.0 A to Micro B SuperSpeed for hard disk cable - short cable",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,199,999,0.8,4.1,425,Computers&Accessories
B09T3KB6JZ,"TCL 100 cm (40 inches) Full HD Certified Android R Smart LED TV 40S6505 (Black)","Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",18990,40990,0.54,4.2,6659,Electronics
B093QCY6YJ,"ZEBRONICS ZEB-USB150WF1 WiFi USB Mini Adapter Supports 150 Mbps Wireless Data, Comes with Advanced Security WPA/WPA2 encryption Standards",Computers&Accessories|NetworkingDevices|NetworkAdapters|WirelessUSBAdapters,290,349,0.17,3.7,1977,Computers&Accessories
B093ZNQZ2Y,"LOHAYA Remote Compatible for Mi Smart LED TV 4A Remote Control (32"/43"") [ Compatible for Mi Tv Remote Control ] [ Compatible for Mi Smart LED Tv Remote Control ]"","Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",249,799,0.69,3.8,1079,Electronics
B08LKS3LSP,"Gilary Multi Charging Cable, 3 in 1 Nylon Braided Fast Charging Cable for iPhone Micro USB Type C Mobile Phone | Colour May Vary |",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,345,999,0.65,3.7,1097,Computers&Accessories
B00V4BGDKU,"TP-Link UE300 USB 3.0 to RJ45 Gigabit Ethernet Network Adapter - Plug and Play",Computers&Accessories|NetworkingDevices|NetworkAdapters|WirelessUSBAdapters,1099,1899,0.42,4.5,22420,Computers&Accessories
B08CHKQ8D4,"Wayona Type C to Lightning MFI Certified 20W Fast charging Nylon Braided USB C Cable for iPhone 14, 14 Pro, 14 Pro Max, 14 Plus, 13, 13 Pro, 13 Pro Max, 13 Mini, 12, 12 Pro, 11, 11 Pro Max iPhone 12 Mini, X, 8 (2M, Grey)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,719,1499,0.52,4.1,1045,Computers&Accessories
B09BW334ML,"Dealfreez Case Compatible with Fire TV Stick 3rd Gen 2021 Full Wrap Silicone Remote Cover Anti-Lost with Loop (D-Black)","Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",349,1499,0.77,4.3,4145,Electronics
B082T6GVLJ,"Amazon Basics New Release Nylon USB-A to Lightning Cable Cord, Fast Charging MFi Certified Charger for Apple iPhone, iPad (3-Ft, Rose Gold)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,849,1809,0.53,4.3,6547,Computers&Accessories
B07DL1KC3H,"Isoelite Remote Compatible for Samsung LED/LCD Remote Control Works with All Samsung LED/LCD TV Model No :- BN59-607A (Please Match The Image with Your Old Remote)","Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",299,899,0.67,4,1588,Electronics
B0B6F98KJJ,"MI 100 cm (40 inches) 5A Series Full HD Smart Android LED TV with 24W Dolby Audio & Metal Bezel-Less Frame (Black) (2022 Model)","Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",21999,29999,0.27,4.2,32840,Electronics
B07JNVF678,"Wayona Nylon Braided USB Data Sync and Fast Charging 3A Short Power Bank Cable For iPhones, iPad Air, iPad mini, iPod Nano and iPod Touch (Grey)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,349,999,0.65,4.2,13120,Computers&Accessories
B09QGZFBPM,"Wayona Type C To Type C Long Fast Charging Cable Type C Charger Cord Compatible With Samsung S22 S20 S20 Fe 2022 S22 Ultra S21 Ultra A70 A51 A53 A33 A73 M51 M31 M33 M53 (Grey, 2M, 65W, 6Ft)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,399,999,0.6,4.3,2806,Computers&Accessories
B07JGDB5M1,"Wayona Nylon Braided 2M / 6Ft Fast Charge Usb To Lightning Data Sync And Charging Cable For Iphone, Ipad Tablet (6 Ft Pack Of 1, Grey)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,449,1299,0.65,4.2,24269,Computers&Accessories
B0981XSZJ7,"CROSSVOLT Compatible Dash/Warp Data Sync Fast Charging Cable Supported for All C Type Devices (Cable)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,299,999,0.7,4.3,766,Computers&Accessories
B0B9XLX8VR,"VU 139 cm (55 inches) The GloLED Series 4K Smart LED Google TV 55GloLED (Grey)","Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",37999,65000,0.42,4.3,3587,Electronics
B08Y5KXR6Z,"PTron Solero T241 2.4A Type-C Data & Charging USB Cable, Made in India, 480Mbps Data Sync, Durable 1-Meter Long USB Cable for Type-C USB Devices for Charging Adapter (Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,99,800,0.88,3.9,24871,Computers&Accessories
B09F6VHQXB,"Croma 80 cm (32 Inches) HD Ready LED TV (CREL7369, Black) (2021 Model)","Electronics|HomeTheater,TV&Video|Televisions|StandardTelevisions",7390,20000,0.63,4.1,2581,Electronics
B0974G5Q2Y,"boAt Laptop, Smartphone Type-c A400 Male Data Cable (Carbon Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,273,999,0.73,4.3,20850,Computers&Accessories
B09YL9SN9B,"LG 80 cm (32 inches) HD Ready Smart LED TV 32LQ576BPSA (Ceramic Black)","Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",15990,23990,0.33,4.3,1035,Electronics
B09RX1FK54,"boAt Type C A750 Stress Resistant, Tangle-free, Sturdy Flat Cable with 6.5A Fast Charging & 480Mbps Data Transmission, 10000+ Bends Lifespan and Extended 1.5m Length(Radiant Red)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,399,999,0.6,4.1,1780,Computers&Accessories
B09TT6BFDX,"Cotbolt Silicone Protective Case Cover for LG an MR21GA Magic Remote Shockproof for LG Smart TV Remote 2021 Protective Skin Waterproof Anti Lost (Black) (Remote Not Included)","Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",399,1999,0.8,4.5,505,Electronics
B09KH58JZR,"Portronics Konnect L POR-1403 Fast Charging 3A Type-C Cable 1.2 Meter with Charge & Sync Function for All Type-C Devices (White)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,210,399,0.47,4.1,1717,Computers&Accessories
B09DDCQFMT,"Electvision Remote Control Compatible with Amazon Fire tv Stick (Pairing Manual Will be Back Side Remote Control)(P)","Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",1299,1999,0.35,3.6,590,Electronics
B08RP2L2NL,"King Shine Multi Retractable 3.0A Fast Charger Cord, Multiple Charging Cable 4Ft/1.2m 3-in-1 USB Charge Cord Compatible with Phone/Type C/Micro USB for All Android and iOS Smartphones (Random Colour)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,347,999,0.65,3.5,1121,Computers&Accessories
B0B4G2MWSB,"Lapster 5 pin mini usb cable, usb b cable,camera cable usb2.0 for External HDDS/Card Readers/Camera etc.",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,149,999,0.85,4,1313,Computers&Accessories
B0B21C4BMX,"Portronics Konnect Spydr 31 3-in-1 Multi Functional Cable with 3.0A Output, Tangle Resistant, 1.2M Length, Nylon Braided(Zebra)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,228,899,0.75,3.8,132,Computers&Accessories
B084MZXJNK,"Belkin Apple Certified Lightning To Type C Cable, Tough Unbreakable Braided Fast Charging For Iphone, Ipad, Air Pods, 3.3 Feet (1 Meters)    White",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,1599,1999,0.2,4.4,1951,Computers&Accessories
B0BHZCNC4P,"Remote Control Compatible for Amazon Fire Tv Stick Remote Control [ 3rd Gen ](Not Compatible for Fire TV Edition Smart TV) from basesailor","Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",1499,3999,0.63,3.7,37,Electronics
B0B16KD737,"VW 80 cm (32 inches) Playwall Frameless Series HD Ready Android Smart LED TV VW3251 (Black)","Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",8499,15999,0.47,4.3,592,Electronics
B099K9ZX65,"Hisense 108 cm (43 inches) 4K Ultra HD Smart Certified Android LED TV 43A6GE (Black)","Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",20990,44990,0.53,4.1,1259,Electronics
B08Y55LPBF,"Redmi 126 cm (50 inches) 4K Ultra HD Android Smart LED TV X50 | L50M6-RA (Black)","Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",32999,44999,0.27,4.2,45238,Electronics
B015OW3M1W,"AmazonBasics 6-Feet DisplayPort (not USB port) to HDMI Cable Black","Electronics|HomeTheater,TV&Video|Accessories|Cables|HDMICables",799,1700,0.53,4.1,28638,Electronics
B01D5H8ZI8,"AmazonBasics 3 Feet High Speed HDMI Male to Female 2.0 Extension Cable","Electronics|HomeTheater,TV&Video|Accessories|Cables|HDMICables",229,595,0.62,4.3,12835,Electronics
B09X1M3DHX,"iFFALCON 80 cm (32 inches) HD Ready Smart LED TVÂ 32F53 (Black)","Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",9999,27990,0.64,4.2,1269,Electronics
B09MM6P76N,"7SEVENÂ® Compatible Lg Smart Tv Remote Suitable for Any LG LED OLED LCD UHD Plasma Android Television and AKB75095303 replacement of Original Lg Tv Remote Control","Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",349,599,0.42,4.2,284,Electronics
B01D5H8LDM,"AmazonBasics 3.5mm to 2-Male RCA Adapter Cable For Tablet, Smartphone (Black, 15 feet)","Electronics|HomeTheater,TV&Video|Accessories|Cables|RCACables",489,1200,0.59,4.4,69538,Electronics
B0B1YY6JJL,"Acer 109 cm (43 inches) I Series 4K Ultra HD Android Smart LED TV AR43AR2851UDFL (Black)","Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",23999,34990,0.31,4.3,4703,Electronics
B09QGZM8QB,"Wayona Usb Type C 65W 6Ft/2M Long Fast Charging Cable Compatible For Samsung S22 S20 Fe S21 Ultra A33 A53 A01 A73 A70 A51 M33 M53 M51 M31(2M, Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,399,999,0.6,4.3,2806,Computers&Accessories
B08L4SBJRY,"Saifsmart Outlet Wall Mount Hanger Holder for Dot 3rd Gen, Compact Bracket Case Plug and Built-in Cable Management for Kitchen Bathroom, Bedroom (Black)",Electronics|HomeAudio|Accessories|SpeakerAccessories|Mounts,349,1299,0.73,4,3295,Electronics
B09X79PP8F,"MI 2-in-1 USB Type C Cable (Micro USB to Type C) 30cm for Smartphone, Headphone, Laptop (White)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,179,299,0.4,3.9,81,Computers&Accessories
B082T6GVG9,"AmazonBasics New Release ABS USB-A to Lightning Cable Cord, Fast Charging MFi Certified Charger for Apple iPhone, iPad Tablet (3-Ft, White)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,689,1500,0.54,4.2,42301,Computers&Accessories
B0B3XY5YT4,"LG 108 cm (43 inches) 4K Ultra HD Smart LED TV 43UQ7500PSF (Ceramic Black)","Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",30990,49990,0.38,4.3,1376,Electronics
B0B4HKH19N,"pTron Solero 331 3.4Amps Multifunction Fast Charging Cable, 3-in-1 USB Cable Micro USB/Type-C/iOS, Made in India, Durable & Strong & Tangle-free 118cm in Length (Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,249,931,0.73,3.9,1075,Computers&Accessories
B08TGG316Z,"10k 8k 4k HDMI Cable, Certified 48Gbps 1ms Ultra High Speed HDMI 2.1 Cable 4k 120Hz 144Hz 2k 165Hz 8k 60Hz Dynamic HDR ARC eARC DTS:X Compatible for Mac Gaming PC Soundbar TV Monitor Laptop PS5 4 Xbox","Electronics|HomeTheater,TV&Video|Accessories|Cables|HDMICables",999,2399,0.58,4.6,3664,Electronics
B071VMP1Z4,"LRIPL Compatible Sony Bravia LCD/led Remote Works with Almost All Sony led/LCD tv's","Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",399,399,0,3.9,1951,Electronics
B071SDRGWL,"boAt Type-c A400 Type-c to USB A Cable for All Type C Phones (Lg nexus 5x), 1Mtr(Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,349,699,0.5,4.3,20850,Computers&Accessories
B08PSQRW2T,"Zoul Type C to Type C Fast Charging Cable 65W 2M/6ft USB C Nylon Braided Cord Compatible with MacBook Oneplus 9 9R Samsung Galaxy S21 Ultra S20+ (2M, Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,399,1099,0.64,4.1,2685,Computers&Accessories
B0859M539M,"TP-LINK AC1300 Archer T3U Plus High Gain USB 3.0 Wi-Fi Dongle, Wireless Dual Band MU-MIMO WiFi Adapter with High Gain Antenna, Supports Windows 11/10/8.1/8/7/XP/MacOS",Computers&Accessories|NetworkingDevices|NetworkAdapters|WirelessUSBAdapters,1699,2999,0.43,4.4,24780,Computers&Accessories
B08RX8G496,"LRIPL Mi Remote Control with Netflix & Prime Video Button Compatible for Mi 4X LED Android Smart TV 4A Remote Control (32"/43"") with Voice Command (Pairing Required)"","Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",655,1099,0.4,3.2,285,Electronics
B002SZEOLG,"TP-Link Nano USB WiFi Dongle 150Mbps High Gain Wireless Network Wi-Fi Adapter for PC Desktop and Laptops, Supports Windows 10/8.1/8/7/XP, Linux, Mac OS X (TL-WN722N)",Computers&Accessories|NetworkingDevices|NetworkAdapters|WirelessUSBAdapters,749,1339,0.44,4.2,179692,Computers&Accessories
B08CS3BT4L,"Kodak 80 cm (32 inches) HD Ready Certified Android LED TV 32HDX7XPRO (Black)","Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",9999,12999,0.23,4.2,6088,Electronics
B00RFWNJMC,"Airtel DigitalTV DTH Remote SD/HD/HD Recording Compatible for Television (Shining Black )","Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",195,499,0.61,3.7,1383,Electronics
B082T6GXS5,"AmazonBasics New Release Nylon USB-A to Lightning Cable Cord, MFi Certified Charger for Apple iPhone, iPad, Silver, 6-Ft",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,999,2100,0.52,4.5,5492,Computers&Accessories
B09CMQRQM6,"Ambrane Fast 100W Output Cable with Type-C to Type-C for Mobile, Laptop, Macbook & Table Charging, 480mbps Data Sync Speed, Braided Cable, 1.5m Length (ABCC-100, Black-Grey)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,499,899,0.44,4.2,919,Computers&Accessories
B005LJQMCK,"BlueRigger Digital Optical Audio Toslink Cable (3.3 Feet / 1 Meter) With 8 Channel (7.1) Audio Support (for Home Theatre, Xbox, Playstation etc.)","Electronics|HomeTheater,TV&Video|Accessories|Cables|OpticalCables",416,599,0.31,4.2,30023,Electronics
B09C6H53KH,"Duracell Type-C To Micro 1.2M braided Sync & Charge Cable, USB C to Micro Fast Charge Compatible for fast data transmission (Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,368,699,0.47,4.2,387,Computers&Accessories
B0BB3CBFBM,"VU 138 cm (55 inches) Premium Series 4K Ultra HD Smart IPS LED TV 55UT (Black)","Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",29990,65000,0.54,4.1,211,Electronics
B08QSDKFGQ,"Zoul USB Type C Fast Charging 3A Nylon Braided Data Cable Quick Charger Cable QC 3.0 for Samsung Galaxy M31s M30 S10 S9 S20 Plus, Note 10 9 8, A20e A40 A50 A70 (1M, Grey)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,339,1099,0.69,4.3,974,Computers&Accessories
B08PV1X771,"Samsung 80 cm (32 inches) Wondertainment Series HD Ready LED Smart TV UA32TE40AAKBXL (Titan Gray)","Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",15490,20900,0.26,4.3,16299,Electronics
B07YTNKVJQ,"MI Xiaomi USB Type C HYperCharge Cable 6A 100cm Sturdy and Durable Black Supports 120W HyperCharging",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,499,1299,0.62,4.3,30411,Computers&Accessories
B0117H7GZ6,"GENERIC Ultra-Mini Bluetooth CSR 4.0 USB Dongle Adapter for Windows Computer ( Black:Golden)",Computers&Accessories|NetworkingDevices|NetworkAdapters|WirelessUSBAdapters,249,399,0.38,3.4,4642,Computers&Accessories
B09XJ1LM7R,"7SEVENÂ® Compatible for Tata Sky Remote Original Set TopÂ HD Box and Suitable for SD Tata Play setup Box Remote Control","Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",399,799,0.5,4.3,12,Electronics
B084N133Y7,"Belkin Apple Certified Lightning To Type C Cable, Fast Charging For Iphone, Ipad, Air Pods, 3.3 Feet (1 Meters)    White",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,1499,1999,0.25,4.4,1951,Computers&Accessories
B07VSG5SXZ,"ZEBRONICS HAA2021 HDMI version 2.1 cable with 8K @ 60Hz, 4K @ 120Hz, eARC & CEC support, 3D compatible, 2 meters length, 48Gbps max and Gold-plated connectors","Electronics|HomeTheater,TV&Video|Accessories|Cables|HDMICables",637,1499,0.58,4.1,24,Electronics
B08RWCZ6SY,"7SEVENÂ® Compatible for Sony Bravia LCD LED UHD OLED QLED 4K Ultra HD TV remote control with YouTube and NETFLIX Hotkeys. Universal Replacement for Original Sony Smart Android tv Remote Control","Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",399,899,0.56,3.9,254,Electronics
B07KSB1MLX,"AmazonBasics Digital Optical Coax to Analog RCA Audio Converter Adapter with Fiber Cable","Electronics|HomeTheater,TV&Video|Accessories|Cables|OpticalCables",1089,1600,0.32,4,3565,Electronics
B081FG1QYX,"Wayona Type C Cable Nylon Braided USB C QC 3.0 Fast Charging Short Power Bank Cable for Samsung Galaxy S10e/S10+/S10/S9/S9+/Note 9/S8/Note 8, LG G7 G5 G6, Moto G6 G7 (0.25M, Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,339,999,0.66,4.3,6255,Computers&Accessories
B08R69WBN7,"Pinnaclz Original Combo of 2 USB Type C Fast Charging Cable, USB C Data Cable for Charging and Data Transfer Smart Phones White 1.2 Meter Made in India (Pack of 2)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,149,499,0.7,4,7732,Computers&Accessories
B0B3RHX6B6,"Ambrane BCL-15 Lightning Cable for Smartphone (1.5m Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,149,399,0.63,3.9,57,Computers&Accessories
B084N18QZY,"Belkin USB C to USB-C Fast Charging Type C Cable, 60W PD, 3.3 feet (1 meter) for Laptop, Personal Computer, Tablet, Smartphone - Black, USB-IF Certified",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,599,849,0.29,4.5,577,Computers&Accessories
B081NHWT6Z,"LOHAYA Television Remote Compatible with Samsung Smart LED/LCD/HD TV Remote Control [ Compatible for All Samsung Tv Remote Control ]","Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",299,1199,0.75,3.9,1193,Electronics
B07JPJJZ2H,"Wayona Nylon Braided Lightning USB Data Sync & 3A Charging Cable for iPhones, iPad Air, iPad Mini, iPod Nano and iPod Touch (3 FT Pack of 1, Grey)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,399,1299,0.69,4.2,13120,Computers&Accessories
B09JKNF147,"Electvision Remote Control Compatible with Kodak/Thomson Smart led tv (Without Voice) Before Placing Order for verification Contact Our coustmer Care 7738090464","Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",339,1999,0.83,4,343,Electronics
B0B9959XF3,"Acer 80 cm (32 inches) S Series HD Ready Android Smart LED TV AR32AR2841HDSB (Black)","Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",12499,22990,0.46,4.3,1611,Electronics
B09PNR6F8Q,"realme 10W Fast Charging Micro-USB Cable (Braided, Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,249,399,0.38,4,6558,Computers&Accessories
B07M69276N,"TP-Link AC1300 USB WiFi Adapter (Archer T3U) - 2.4G/5G Dual Band Mini Wireless Network Adapter for PC Desktop, MU-MIMO Wi-Fi Dongle, USB 3.0, Supports Windows 11,10, 8.1, 8, 7, XP/Mac OS 10.15 and earlier",Computers&Accessories|NetworkingDevices|NetworkAdapters|WirelessUSBAdapters,1399,2499,0.44,4.4,23169,Computers&Accessories
B0B1YZ9CB8,"Acer 139 cm (55 inches) I Series 4K Ultra HD Android Smart LED TV AR55AR2851UDFL (Black)","Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",32999,47990,0.31,4.3,4703,Electronics
B09YLYB9PB,"Ambrane 60W / 3A Fast Charging Output Cable with Micro to USB for Mobile, Neckband, True Wireless Earphone Charging, 480mbps Data Sync Speed, 1m Length (ACM - AZ1, Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,149,399,0.63,4,1423,Computers&Accessories
B08CTNJ985,"Wayona USB Type C 65W Fast Charging 2M/6Ft Long Flash Charge Cable 3A QC 3.0 Data Cable Compatible with Samsung Galaxy S21 S10 S9 S8, iQOO Z3, Vivo, Note 10 9 8, A20e A40 A50 A70, Moto G7 G8 (2M, Grey)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,325,999,0.67,4.3,2651,Computers&Accessories
B0BP7XLX48,"Syncwire LTG to USB Cable for Fast Charging Compatible with Phone 5/ 5C/ 5S/ 6/ 6S/ 7/8/ X/XR/XS Max/ 11/12/ 13 Series and Pad Air/Mini, Pod & Other Devices (1.1 Meter, White)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,399,1999,0.8,5,5,Computers&Accessories
B09LHXNZLR,"Skadioo WiFi Adapter for pc | Car Accessories, WiFi Dongle for pc | USB WiFi Adapter for pc | Wi-Fi Receiver 2.4GHz, 802.11b/g/n UNano Size WiFi Dongle Compatible Adapter,WiFi dongle for pc",Computers&Accessories|NetworkingDevices|NetworkAdapters|WirelessUSBAdapters,199,499,0.6,3.7,612,Computers&Accessories
B0B3N8VG24,"FLiX (Beetel USB to Type C PVC Data Sync & 15W(3A) TPE Fast Charging Cable, Made in India, 480Mbps Data Sync, 1 Meter Long cable for all Andriod & all Type C Devices (Black)(XCD - FPC02)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,88,299,0.71,4,9378,Computers&Accessories
B08PSVBB2X,"Zoul USB C to USB C Fast Charging Cable 65W Type C to Type C Nylon Braided Cord Compatible with Macbook Oneplus 9 10R Samsung Galaxy S22 S21 Ultra Z Flip3 Macbook Air/Pro M1 Google Pixel 11'' iPad Pro 2020/2018 (2M, Grey)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,399,1099,0.64,4.1,2685,Computers&Accessories
B0B3MQXNFB,"FLiX (Beetel Flow USB to Micro USB PVC Data Sync & 12W(2.4A) Fast Charging Cable,Made in India,480Mbps Data Sync,Solid Cable,1 Meter Long cable for all Andriod & Micro USB Devices (Black)(XCD-FPM01)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,58,199,0.71,4,9378,Computers&Accessories
B08XMSKKMM,"7SEVENÂ® Bluetooth Voice Command Remote for Xiaomi Redmi Mi Smart TV with Netflix & Prime Video Hot Keys XMRM-00A","Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",799,1999,0.6,3.3,576,Electronics
B09L8DT7D6,"Sony TV - Remote Compatible for Sony LED Remote Control Works with Sony LED TV by Trend Trail Speed tech & Remote hi Remote & REO India only","Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",205,499,0.59,3.8,313,Electronics
